[2026-09-17 12:01:00 TP0 EP0] Decode batch, #running-req: 1, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:15 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:16 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:17 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:18 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:19 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:00 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:01 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:02 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:03 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:04 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:05 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:06 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:07 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:08 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:09 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:10 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:11 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:12 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:13 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:14 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:15 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:16 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:17 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:18 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:29:19 TP0 EP0] Decode batch, #running-req: 29, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:00 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:01 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:02 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:03 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:04 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:05 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:06 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:07 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:08 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:09 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:10 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:11 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:12 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:13 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:14 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:15 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:16 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:17 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:18 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:30:19 TP0 EP0] Decode batch, #running-req: 30, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
